einzelplan;einzelplan-text;einnahmen-ausgaben;einnahmen-ausgaben-art;kapitel;kapitel-text;titel;funktion;titel-text;flex;seite;soll;titelgruppe;tgr-text
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;42749;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;65;327;04;AIDS - Zentrum (Forschung)
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;45949;314;Vermischte Personalausgaben;ja;65;8;04;AIDS - Zentrum (Forschung)
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;54741;314;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;65;277;04;AIDS - Zentrum (Forschung)
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;51155;314;Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung;ja;65;653;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;51855;314;Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software;ja;65;0;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;52555;314;Aus- und Fortbildung;ja;65;91;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;53255;314;Ausgaben für Aufträge und Dienstleistungen;ja;65;839;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1506;Paul-Ehrlich-Institut;81255;314;Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software;ja;65;1441;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;11101;314;Gebühren, sonstige Entgelte; ;67;85275;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;11201;314;Geldstrafen, Geldbußen und Gerichtskosten; ;67;70;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;11999;314;Vermischte Einnahmen; ;67;396;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;12401;314;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;68;263;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;13201;314;Erlöse aus der Veräußerung von beweglichen Sachen; ;68;40;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;26101;314;Erstattungen von Verwaltungskosten aus dem Inland; ;68;0;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;27201;314;Einnahmen aus Zuschüssen von der EU; ;68;0;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;68;0;;
15;Bundesministerium für Gesundheit;A;Sächliche Verwaltungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51802;314;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;68;6842;;
15;Bundesministerium für Gesundheit;A;Zuweisungen und Zuschüsse (ohne Investitionen);1510;Bundesinstitut für Arzneimittel und Medizinprodukte;68401;314;Mitgliedsbeiträge an Verbände und Vereine;nein;69;5;;
15;Bundesministerium für Gesundheit;A;Zuweisungen und Zuschüsse (ohne Investitionen);1510;Bundesinstitut für Arzneimittel und Medizinprodukte;68605;314;Kosten des Betriebs nationaler Pharmakovigilanzzentren;nein;69;1650;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;69;0;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;42729;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;69;0;02;Durchführung von Aufträgen Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;45929;314;Vermischte Personalausgaben;nein;69;0;02;Durchführung von Aufträgen Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;54721;314;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;69;0;02;Durchführung von Aufträgen Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;81221;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;nein;70;0;02;Durchführung von Aufträgen Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;42759;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;70;0;05;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;45959;314;Vermischte Personalausgaben;nein;70;0;05;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;54751;314;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;70;0;05;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;81251;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;nein;70;0;05;Durchführung von Aufträgen anderer Bundesbehörden
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;42201;314;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;71;15891;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;42709;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;71;3876;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;42801;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;71;34502;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;42802;314;Entgelte für Wissenschaftlerinnen und Wissenschaftler;ja;71;3038;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;45301;314;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;72;50;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51101;314;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;72;1766;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51401;314;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;72;145;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51701;314;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;72;3000;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51801;314;Mieten und Pachten;ja;72;140;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51901;314;Unterhaltung der Grundstücke und baulichen Anlagen;ja;72;625;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;52501;314;Aus- und Fortbildung;ja;72;253;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;52601;314;Gerichts- und ähnliche Kosten;ja;72;240;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;52602;314;Sachverständige;ja;72;110;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;52603;314;Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;73;100;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;52701;314;Dienstreisen;ja;73;370;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;53999;314;Vermischte Verwaltungsausgaben;ja;73;180;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;54301;314;Veröffentlichung und Dokumentation;ja;74;1348;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;54401;165;Forschung, Untersuchungen und Ähnliches;ja;74;907;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;54501;314;Konferenzen, Tagungen, Messen und Ausstellungen;ja;75;49;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;63403;314;Zuweisungen an den Versorgungsfonds;ja;75;1920;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;68502;314;Maßnahmen im Zusammenhang mit der Zulassung von Arzneimitteln sowie der Risikobewertung von Arzneimitteln und Medizinprodukten;ja;75;1094;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;71101;314;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;75;310;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;81101;314;Erwerb von Fahrzeugen;ja;75;25;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;81201;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;ja;75;358;;
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51155;314;Geschäftsbedarf und Datenübertragung sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, Software, Wartung;ja;76;1525;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;51855;314;Miete für Datenverarbeitungsanlagen, Geräte, Ausstattungs- und Ausrüstungsgegenstände, Maschinen, Software;ja;76;2;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;52555;314;Aus- und Fortbildung;ja;76;41;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;53255;314;Ausgaben für Aufträge und Dienstleistungen;ja;76;2157;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;A;;1510;Bundesinstitut für Arzneimittel und Medizinprodukte;81255;314;Erwerb von Datenverarbeitungsanlagen, Geräten, Ausstattungs- und Ausrüstungsgegenständen, Software;ja;76;1075;55;Ausgaben für die Informationstechnik
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1511;Robert Koch-Institut;11101;314;Gebühren, sonstige Entgelte; ;78;25;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1511;Robert Koch-Institut;11999;314;Vermischte Einnahmen; ;78;0;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1511;Robert Koch-Institut;12401;314;Einnahmen aus Vermietung, Verpachtung und Nutzung; ;78;10;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1511;Robert Koch-Institut;12901;314;Einnahmen aus Vermächtnissen; ;78;0;;
15;Bundesministerium für Gesundheit;E;Verwaltungseinnahmen;1511;Robert Koch-Institut;13201;314;Erlöse aus der Veräußerung von beweglichen Sachen; ;78;0;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1511;Robert Koch-Institut;27201;314;Einnahmen aus Zuschüssen von der EU; ;79;0;;
15;Bundesministerium für Gesundheit;E;Übrige Einnahmen;1511;Robert Koch-Institut;38101;890;Leistungen von Bundesbehörden zur Durchführung von Aufträgen; ;79;0;;
15;Bundesministerium für Gesundheit;A;Sächliche Verwaltungsausgaben;1511;Robert Koch-Institut;51802;314;Mieten und Pachten im Zusammenhang mit dem Einheitlichen Liegenschaftsmanagement;nein;79;8417;;
15;Bundesministerium für Gesundheit;A;Zuweisungen und Zuschüsse (ohne Investitionen);1511;Robert Koch-Institut;68604;314;Kosten für den Betrieb nationaler Referenzzentren auf dem Gebiet der Verhütung und Bekämpfung übertragbarer Krankheiten;nein;79;2612;;
15;Bundesministerium für Gesundheit;A;Ausgaben für Investitionen;1511;Robert Koch-Institut;71201;314;Baumaßnahmen von mehr als 2 000 000 € im Einzelfall;nein;80;7900;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1511;Robert Koch-Institut;98101;890;Leistungen an Bundesbehörden zur Durchführung von Aufträgen;nein;80;0;;
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1511;Robert Koch-Institut;42729;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;nein;80;0;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1511;Robert Koch-Institut;42821;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;nein;81;0;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1511;Robert Koch-Institut;45929;314;Vermischte Personalausgaben;nein;81;0;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1511;Robert Koch-Institut;54721;314;Nicht aufteilbare sächliche Verwaltungsausgaben;nein;81;0;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
15;Bundesministerium für Gesundheit;A;Besondere Finanzierungsausgaben;1511;Robert Koch-Institut;81221;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;nein;82;0;02;Durchführung von Aufträgen anderer Bundesbehörden und Dritter
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;42201;314;Bezüge und Nebenleistungen der planmäßigen Beamtinnen und Beamten;ja;82;5960;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;42709;314;Entgelte für Arbeitskräfte mit befristeten Verträgen, sonstige Beschäftigungsentgelte (auch für Auszubildende) sowie Aufwendungen für nebenberuflich und nebenamtlich Tätige;ja;82;5196;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;42801;314;Entgelte der Arbeitnehmerinnen und Arbeitnehmer;ja;82;14433;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;42802;314;Entgelte für Wissenschaftlerinnen und Wissenschaftler;ja;82;18650;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;45301;314;Trennungsgeld, Fahrtkostenzuschüsse sowie Umzugskostenvergütungen;ja;83;15;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;51101;314;Geschäftsbedarf und Kommunikation sowie Geräte, Ausstattungs- und Ausrüstungsgegenstände, sonstige Gebrauchsgegenstände;ja;83;2922;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;51401;314;Verbrauchsmittel, Haltung von Fahrzeugen und dgl.;ja;83;4198;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;51701;314;Bewirtschaftung der Grundstücke, Gebäude und Räume;ja;83;4631;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;51801;314;Mieten und Pachten;ja;83;432;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;51901;314;Unterhaltung der Grundstücke und baulichen Anlagen;ja;83;600;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;52501;314;Aus- und Fortbildung;ja;83;244;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;52601;314;Gerichts- und ähnliche Kosten;ja;83;1;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;52602;314;Sachverständige;ja;83;90;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;52603;314;Ausgaben für Mitglieder von Fachbeiräten und ähnlichen Ausschüssen;ja;83;199;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;52701;314;Dienstreisen;ja;84;384;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;53202;314;Durchführung von wissenschaftlichen Sonderaufgaben;ja;84;2873;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;53999;314;Vermischte Verwaltungsausgaben;ja;84;486;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;54301;314;Veröffentlichung und Dokumentation;ja;84;110;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;54501;314;Konferenzen, Tagungen, Messen und Ausstellungen;ja;85;45;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;54701;314;Nicht aufteilbare sächliche Verwaltungsausgaben;ja;85;5;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;63403;314;Zuweisungen an den Versorgungsfonds;ja;85;737;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;71101;314;Kleine Neu-﻿, Um- und Erweiterungsbauten;ja;85;460;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;81101;314;Erwerb von Fahrzeugen;ja;85;20;;
15;Bundesministerium für Gesundheit;A;;1511;Robert Koch-Institut;81201;314;Erwerb von Geräten, Ausstattungs- und Ausrüstungsgegenständen;ja;85;3151;;
